lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.96509,40.59282,6.603703E-01,3.972565E-01,1.838467E-01
22.96531,40.59285,6.604790E-01,3.973012E-01,1.838705E-01
22.96552,40.59287,6.605870E-01,3.973455E-01,1.838907E-01
22.96574,40.59289,6.607000E-01,3.973919E-01,1.839118E-01
22.96595,40.59292,6.608019E-01,3.974341E-01,1.839346E-01
22.96617,40.59294,6.609150E-01,3.974802E-01,1.839551E-01
22.96639,40.59296,6.610280E-01,3.975262E-01,1.839757E-01
22.96660,40.59299,6.611298E-01,3.975680E-01,1.839981E-01
22.96682,40.59301,6.369026E-01,3.845401E-01,1.777455E-01
22.96703,40.59303,6.370034E-01,3.845813E-01,1.777645E-01
22.96725,40.59306,6.371040E-01,3.846231E-01,1.777866E-01
22.96747,40.59308,6.372090E-01,3.846664E-01,1.778058E-01
22.96768,40.59310,6.373086E-01,3.847074E-01,1.778244E-01
22.96790,40.59313,6.374080E-01,3.847488E-01,1.778460E-01
22.96811,40.59315,6.375065E-01,3.847896E-01,1.778643E-01
22.96833,40.59317,6.376104E-01,3.848323E-01,1.778832E-01
22.96854,40.59320,6.377041E-01,3.848713E-01,1.779039E-01
22.96876,40.59322,6.378078E-01,3.849139E-01,1.779225E-01
22.96898,40.59324,6.379104E-01,3.849564E-01,1.779409E-01
22.96919,40.59327,6.380026E-01,3.849948E-01,1.779613E-01
22.96941,40.59329,6.381046E-01,3.850370E-01,1.779795E-01
22.96962,40.59330,6.382059E-01,3.850787E-01,1.779944E-01
22.96984,40.59331,6.383136E-01,3.851223E-01,1.780096E-01
22.97006,40.59329,6.384355E-01,3.851708E-01,1.780166E-01
22.97026,40.59318,6.385918E-01,3.852308E-01,1.779984E-01
22.97043,40.59302,6.387581E-01,3.852932E-01,1.779651E-01
22.97057,40.59279,6.389441E-01,3.853616E-01,1.779114E-01
22.97067,40.59254,6.391200E-01,3.854253E-01,1.778504E-01
22.97072,40.59226,6.392855E-01,3.854840E-01,1.777789E-01
22.97073,40.59198,6.394312E-01,3.855349E-01,1.777055E-01
22.97071,40.59169,6.395661E-01,3.855814E-01,1.776282E-01
22.97068,40.59141,6.465447E-01,3.899095E-01,1.796039E-01
22.97065,40.59113,6.455414E-01,3.899532E-01,1.795284E-01
22.97062,40.59084,6.445178E-01,3.899986E-01,1.794506E-01
22.97059,40.59056,6.435435E-01,3.900421E-01,1.793759E-01
22.97056,40.59027,6.425496E-01,3.900874E-01,1.792990E-01
22.97053,40.58999,6.416036E-01,3.901308E-01,1.792252E-01
22.97050,40.58971,6.406712E-01,3.901740E-01,1.791518E-01
22.97047,40.58942,6.402820E-01,3.902189E-01,1.790763E-01
22.97044,40.58914,6.403977E-01,3.902619E-01,1.790038E-01
22.97042,40.58886,6.405177E-01,3.903071E-01,1.789324E-01
22.97042,40.58857,6.406515E-01,3.903579E-01,1.788601E-01
22.97046,40.58829,6.407996E-01,3.904156E-01,1.787929E-01
22.97049,40.58800,6.409467E-01,3.904726E-01,1.787232E-01
22.97052,40.58772,6.410910E-01,3.905278E-01,1.786566E-01
22.97052,40.58743,6.412252E-01,3.905781E-01,1.785864E-01
22.97049,40.58715,6.413390E-01,3.906202E-01,1.785175E-01
22.97042,40.58688,6.414278E-01,3.906520E-01,1.784495E-01
22.97032,40.58663,6.414914E-01,3.906736E-01,1.783848E-01
22.97019,40.58639,6.415345E-01,3.906869E-01,1.783215E-01
22.97007,40.58616,6.415769E-01,3.907004E-01,1.782612E-01
22.96995,40.58592,6.416231E-01,3.907160E-01,1.781992E-01
22.96984,40.58567,6.416776E-01,3.907351E-01,1.781359E-01
22.96978,40.58540,6.417652E-01,3.907683E-01,1.780715E-01
22.96977,40.58511,6.418856E-01,3.908155E-01,1.780058E-01
22.96976,40.58483,6.420004E-01,3.908606E-01,1.779432E-01
22.96973,40.58454,6.421080E-01,3.909028E-01,1.778779E-01
22.96968,40.58427,6.421957E-01,3.909371E-01,1.778165E-01
22.96963,40.58399,6.422861E-01,3.909728E-01,1.777537E-01
22.96957,40.58371,6.423702E-01,3.910060E-01,1.776908E-01
22.96955,40.58343,6.424738E-01,3.910479E-01,1.776312E-01
22.96955,40.58314,6.983233E-01,4.234037E-01,1.932191E-01
22.96955,40.58286,6.983243E-01,4.233036E-01,1.931576E-01
