lon,lat,vs30,xvf
22.9578705857508,40.599861899937,271.830687176214,-150
22.9576790667229,40.5997292559229,273.765415949372,-150
22.9574854991102,40.5996008982688,275.466843245896,-150
22.9573245268244,40.5994103770273,276.317762517594,-150
22.9572004332776,40.5991888199784,277.498165159149,-150
22.9571607661112,40.5989080458556,280.240995132429,-150
22.957260604356,40.5986550168996,283.917928153915,-150
22.9574103602868,40.5984595585101,286.833304615879,-150
22.9575963113973,40.5983127579057,288.163717164234,-150
22.9577988625389,40.5982171674489,287.68381909785,-150
22.9580085498713,40.5981453929456,286.162494672391,-150
22.9582138820453,40.598055795947,284.813496297467,-150
22.958414986478,40.597949455352,283.754215118813,-150
22.9586100152442,40.5978263335444,283.022853569492,-150
22.9587986645768,40.5976856742735,282.502333519923,-150
22.9589834119073,40.5975364298108,281.920120938069,-150
22.9591654942061,40.5973813939187,281.21441763445,-150
22.9593475758462,40.5972263570356,280.492122093818,-150
22.9595295095467,40.5970710218861,279.996802545312,-150
22.959697706967,40.5968908741109,279.632715298032,-150
22.9598559962827,40.5966972028971,279.715958302613,-150
22.9599852517778,40.5964675200591,280.166582732969,-150
22.9601145062886,40.5962378370429,282.111455166532,-150
22.9602401586906,40.5960049334334,285.652644213613,-150
22.960349291085,40.5957576899663,290.498333097028,-150
22.9604452215582,40.5955012956932,296.317415145386,-150
22.9605361600769,40.5952415185715,302.514811967429,-150
22.9606274134572,40.5949819351732,308.310559129114,-150
22.9607202778405,40.5947233533347,313.011120362759,-150
22.9608133569423,40.5944649062662,316.196695686165,-150
22.9609069318631,40.5942068003018,317.806791010368,-150
22.9610135249166,40.5939576367226,318.19456840786,-150
22.9611574648198,40.5937504581297,318.039891220297,-150
22.9613277528381,40.5935735693606,317.568027969676,-150
22.9615207940507,40.5934451282607,316.952478522682,-150
22.9617173190901,40.5933247704484,316.003649367756,-150
22.9619138436367,40.5932044114478,314.790756118308,-150
22.9621104158604,40.5930841924935,313.462483514868,-150
22.9623134481978,40.592984709982,312.122461207623,-150
22.9625173226393,40.5928880248625,310.904297136964,-150
22.962725102258,40.5928074546914,309.872682697403,-150
22.9629337592655,40.5927306217639,309.19886578063,-150
22.9631473211999,40.5926890468742,308.704799547794,-150
22.9633632122434,40.592665783705,308.5517114921,-150
22.9635791210701,40.5926601341503,308.796034082549,-150
22.963795009239,40.5926834438477,309.373678527204,-150
22.9640108974129,40.592706753473,310.570103040186,-150
22.9642267856422,40.5927300622107,312.352840983002,-150
22.9644426738714,40.5927533709564,314.651288972541,-150
22.9646585621481,40.5927766789432,317.364749073568,-150
22.9648744504378,40.5927999867292,320.372623808089,-150
22.9650903387569,40.5928232940453,323.545572596381,-150
22.9653062271069,40.5928466008716,326.756300261407,-150
