sids,lon,lat,depth,vs30,vs30measured
1030,22.99279,40.61500,0.00000,3.48845E+02,0
1031,22.99517,40.61500,0.00000,3.48845E+02,0
1032,22.99755,40.61500,0.00000,3.48845E+02,0
1033,22.99992,40.61500,0.00000,3.48845E+02,0
1034,23.00230,40.61500,0.00000,3.48845E+02,0
1035,22.89771,40.61723,0.00000,3.48845E+02,0
1036,22.90009,40.61723,0.00000,3.48845E+02,0
1037,22.90246,40.61723,0.00000,3.48845E+02,0
1038,22.90484,40.61723,0.00000,3.48845E+02,0
1039,22.90722,40.61723,0.00000,3.48845E+02,0
1040,22.90960,40.61723,0.00000,3.48845E+02,0
1041,22.91197,40.61723,0.00000,3.48845E+02,0
1042,22.91435,40.61723,0.00000,3.48845E+02,0
1043,22.91673,40.61723,0.00000,3.48845E+02,0
1044,22.91910,40.61723,0.00000,3.48845E+02,0
1045,22.92148,40.61723,0.00000,3.48845E+02,0
1046,22.92386,40.61723,0.00000,3.48845E+02,0
1047,22.92623,40.61723,0.00000,3.48845E+02,0
1048,22.92861,40.61723,0.00000,3.48845E+02,0
1049,22.93099,40.61723,0.00000,3.48845E+02,0
1050,22.93337,40.61723,0.00000,3.48845E+02,0
1051,22.93574,40.61723,0.00000,3.48845E+02,0
1052,22.93812,40.61723,0.00000,3.48845E+02,0
1053,22.94050,40.61723,0.00000,3.48845E+02,0
1054,22.94287,40.61723,0.00000,3.48845E+02,0
1055,22.94525,40.61723,0.00000,3.48844E+02,0
1056,22.94763,40.61723,0.00000,3.48359E+02,0
1057,22.95000,40.61723,0.00000,3.27603E+02,0
1058,22.95238,40.61723,0.00000,2.43180E+02,0
1059,22.95476,40.61723,0.00000,2.71579E+02,0
1060,22.95714,40.61723,0.00000,3.33326E+02,0
1061,22.95951,40.61723,0.00000,3.42308E+02,0
1062,22.96189,40.61723,0.00000,3.29439E+02,0
1063,22.96427,40.61723,0.00000,3.27302E+02,0
1064,22.96664,40.61723,0.00000,3.48890E+02,0
1065,22.96902,40.61723,0.00000,3.50869E+02,0
1066,22.97140,40.61723,0.00000,3.49005E+02,0
1067,22.97378,40.61723,0.00000,3.48847E+02,0
1068,22.97615,40.61723,0.00000,3.48845E+02,0
1069,22.97853,40.61723,0.00000,3.48845E+02,0
1070,22.98091,40.61723,0.00000,3.48845E+02,0
1071,22.98328,40.61723,0.00000,3.48845E+02,0
1072,22.98566,40.61723,0.00000,3.48845E+02,0
1073,22.98804,40.61723,0.00000,3.48845E+02,0
1074,22.99041,40.61723,0.00000,3.48845E+02,0
1075,22.99279,40.61723,0.00000,3.48845E+02,0
1076,22.99517,40.61723,0.00000,3.48845E+02,0
1077,22.99755,40.61723,0.00000,3.48845E+02,0
1078,22.99992,40.61723,0.00000,3.48845E+02,0
1079,23.00230,40.61723,0.00000,3.48845E+02,0
1080,22.89771,40.61946,0.00000,3.48845E+02,0
1081,22.90009,40.61946,0.00000,3.48845E+02,0
1082,22.90246,40.61946,0.00000,3.48845E+02,0
1083,22.90484,40.61946,0.00000,3.48845E+02,0
1084,22.90722,40.61946,0.00000,3.48845E+02,0
1085,22.90960,40.61946,0.00000,3.48845E+02,0
1086,22.91197,40.61946,0.00000,3.48845E+02,0
1087,22.91435,40.61946,0.00000,3.48845E+02,0
1088,22.91673,40.61946,0.00000,3.48845E+02,0
1089,22.91910,40.61946,0.00000,3.48845E+02,0
1090,22.92148,40.61946,0.00000,3.48845E+02,0
1091,22.92386,40.61946,0.00000,3.48845E+02,0
1092,22.92623,40.61946,0.00000,3.48845E+02,0
1093,22.92861,40.61946,0.00000,3.48845E+02,0
1094,22.93099,40.61946,0.00000,3.48845E+02,0
1095,22.93337,40.61946,0.00000,3.48845E+02,0
1096,22.93574,40.61946,0.00000,3.48845E+02,0
1097,22.93812,40.61946,0.00000,3.48845E+02,0
1098,22.94050,40.61946,0.00000,3.48845E+02,0
1099,22.94287,40.61946,0.00000,3.48845E+02,0
1100,22.94525,40.61946,0.00000,3.48845E+02,0
1101,22.94763,40.61946,0.00000,3.48661E+02,0
1102,22.95000,40.61946,0.00000,3.41055E+02,0
1103,22.95238,40.61946,0.00000,3.11685E+02,0
1104,22.95476,40.61946,0.00000,3.24005E+02,0
1105,22.95714,40.61946,0.00000,3.42883E+02,0
1106,22.95951,40.61946,0.00000,3.43716E+02,0
1107,22.96189,40.61946,0.00000,3.30858E+02,0
1108,22.96427,40.61946,0.00000,3.28510E+02,0
1109,22.96664,40.61946,0.00000,3.48221E+02,0
1110,22.96902,40.61946,0.00000,3.50173E+02,0
1111,22.97140,40.61946,0.00000,3.48944E+02,0
1112,22.97378,40.61946,0.00000,3.48846E+02,0
1113,22.97615,40.61946,0.00000,3.48845E+02,0
1114,22.97853,40.61946,0.00000,3.48845E+02,0
1115,22.98091,40.61946,0.00000,3.48845E+02,0
1116,22.98328,40.61946,0.00000,3.48845E+02,0
1117,22.98566,40.61946,0.00000,3.48845E+02,0
1118,22.98804,40.61946,0.00000,3.48845E+02,0
1119,22.99041,40.61946,0.00000,3.48845E+02,0
1120,22.99279,40.61946,0.00000,3.48845E+02,0
1121,22.99517,40.61946,0.00000,3.48845E+02,0
1122,22.99755,40.61946,0.00000,3.48845E+02,0
1123,22.99992,40.61946,0.00000,3.48845E+02,0
1124,23.00230,40.61946,0.00000,3.48845E+02,0
1125,22.89771,40.62169,0.00000,3.48845E+02,0
1126,22.90009,40.62169,0.00000,3.48845E+02,0
1127,22.90246,40.62169,0.00000,3.48845E+02,0
1128,22.90484,40.62169,0.00000,3.48845E+02,0
1129,22.90722,40.62169,0.00000,3.48845E+02,0
1130,22.90960,40.62169,0.00000,3.48845E+02,0
1131,22.91197,40.62169,0.00000,3.48845E+02,0
1132,22.91435,40.62169,0.00000,3.48845E+02,0
1133,22.91673,40.62169,0.00000,3.48845E+02,0
1134,22.91910,40.62169,0.00000,3.48845E+02,0
1135,22.92148,40.62169,0.00000,3.48845E+02,0
1136,22.92386,40.62169,0.00000,3.48845E+02,0
1137,22.92623,40.62169,0.00000,3.48845E+02,0
1138,22.92861,40.62169,0.00000,3.48845E+02,0
1139,22.93099,40.62169,0.00000,3.48845E+02,0
1140,22.93337,40.62169,0.00000,3.48845E+02,0
1141,22.93574,40.62169,0.00000,3.48845E+02,0
1142,22.93812,40.62169,0.00000,3.48845E+02,0
1143,22.94050,40.62169,0.00000,3.48845E+02,0
1144,22.94287,40.62169,0.00000,3.48845E+02,0
1145,22.94525,40.62169,0.00000,3.48837E+02,0
1146,22.94763,40.62169,0.00000,3.48333E+02,0
1147,22.95000,40.62169,0.00000,3.39544E+02,0
1148,22.95238,40.62169,0.00000,3.18549E+02,0
1149,22.95476,40.62169,0.00000,3.39192E+02,0
1150,22.95714,40.62169,0.00000,3.09521E+02,0
1151,22.95951,40.62169,0.00000,2.99849E+02,0
1152,22.96189,40.62169,0.00000,3.46544E+02,0
1153,22.96427,40.62169,0.00000,3.58457E+02,0
1154,22.96664,40.62169,0.00000,3.59949E+02,0
1155,22.96902,40.62169,0.00000,3.55667E+02,0
1156,22.97140,40.62169,0.00000,3.49340E+02,0
1157,22.97378,40.62169,0.00000,3.48849E+02,0
1158,22.97615,40.62169,0.00000,3.48845E+02,0
1159,22.97853,40.62169,0.00000,3.48845E+02,0
1160,22.98091,40.62169,0.00000,3.48845E+02,0
1161,22.98328,40.62169,0.00000,3.48845E+02,0
1162,22.98566,40.62169,0.00000,3.48845E+02,0
1163,22.98804,40.62169,0.00000,3.48845E+02,0
1164,22.99041,40.62169,0.00000,3.48845E+02,0
1165,22.99279,40.62169,0.00000,3.48845E+02,0
1166,22.99517,40.62169,0.00000,3.48845E+02,0
1167,22.99755,40.62169,0.00000,3.48845E+02,0
1168,22.99992,40.62169,0.00000,3.48845E+02,0
1169,23.00230,40.62169,0.00000,3.48845E+02,0
1170,22.89771,40.62392,0.00000,3.48845E+02,0
1171,22.90009,40.62392,0.00000,3.48845E+02,0
1172,22.90246,40.62392,0.00000,3.48845E+02,0
1173,22.90484,40.62392,0.00000,3.48845E+02,0
1174,22.90722,40.62392,0.00000,3.48845E+02,0
1175,22.90960,40.62392,0.00000,3.48845E+02,0
1176,22.91197,40.62392,0.00000,3.48845E+02,0
1177,22.91435,40.62392,0.00000,3.48845E+02,0
1178,22.91673,40.62392,0.00000,3.48845E+02,0
1179,22.91910,40.62392,0.00000,3.48845E+02,0
1180,22.92148,40.62392,0.00000,3.48845E+02,0
1181,22.92386,40.62392,0.00000,3.48845E+02,0
1182,22.92623,40.62392,0.00000,3.48845E+02,0
1183,22.92861,40.62392,0.00000,3.48845E+02,0
1184,22.93099,40.62392,0.00000,3.48845E+02,0
1185,22.93337,40.62392,0.00000,3.48845E+02,0
1186,22.93574,40.62392,0.00000,3.48845E+02,0
1187,22.93812,40.62392,0.00000,3.48845E+02,0
1188,22.94050,40.62392,0.00000,3.48845E+02,0
1189,22.94287,40.62392,0.00000,3.48822E+02,0
1190,22.94525,40.62392,0.00000,3.48322E+02,0
1191,22.94763,40.62392,0.00000,3.40627E+02,0
1192,22.95000,40.62392,0.00000,3.03853E+02,0
1193,22.95238,40.62392,0.00000,2.91149E+02,0
1194,22.95476,40.62392,0.00000,3.28102E+02,0
1195,22.95714,40.62392,0.00000,3.24419E+02,0
1196,22.95951,40.62392,0.00000,3.62296E+02,0
1197,22.96189,40.62392,0.00000,3.75591E+02,0
1198,22.96427,40.62392,0.00000,3.73245E+02,0
1199,22.96664,40.62392,0.00000,3.44388E+02,0
1200,22.96902,40.62392,0.00000,3.43995E+02,0
1201,22.97140,40.62392,0.00000,3.48504E+02,0
1202,22.97378,40.62392,0.00000,3.48843E+02,0
1203,22.97615,40.62392,0.00000,3.48845E+02,0
1204,22.97853,40.62392,0.00000,3.48845E+02,0
1205,22.98091,40.62392,0.00000,3.48845E+02,0
1206,22.98328,40.62392,0.00000,3.48845E+02,0
1207,22.98566,40.62392,0.00000,3.48845E+02,0
1208,22.98804,40.62392,0.00000,3.48845E+02,0
1209,22.99041,40.62392,0.00000,3.48845E+02,0
1210,22.99279,40.62392,0.00000,3.48845E+02,0
1211,22.99517,40.62392,0.00000,3.48845E+02,0
1212,22.99755,40.62392,0.00000,3.48845E+02,0
1213,22.99992,40.62392,0.00000,3.48845E+02,0
1214,23.00230,40.62392,0.00000,3.48845E+02,0
1215,22.89771,40.62615,0.00000,3.48845E+02,0
1216,22.90009,40.62615,0.00000,3.48845E+02,0
1217,22.90246,40.62615,0.00000,3.48845E+02,0
1218,22.90484,40.62615,0.00000,3.48845E+02,0
1219,22.90722,40.62615,0.00000,3.48845E+02,0
1220,22.90960,40.62615,0.00000,3.48845E+02,0
1221,22.91197,40.62615,0.00000,3.48845E+02,0
1222,22.91435,40.62615,0.00000,3.48845E+02,0
1223,22.91673,40.62615,0.00000,3.48845E+02,0
1224,22.91910,40.62615,0.00000,3.48845E+02,0
1225,22.92148,40.62615,0.00000,3.48845E+02,0
1226,22.92386,40.62615,0.00000,3.48845E+02,0
1227,22.92623,40.62615,0.00000,3.48845E+02,0
1228,22.92861,40.62615,0.00000,3.48845E+02,0
1229,22.93099,40.62615,0.00000,3.48845E+02,0
1230,22.93337,40.62615,0.00000,3.48845E+02,0
1231,22.93574,40.62615,0.00000,3.48845E+02,0
1232,22.93812,40.62615,0.00000,3.48844E+02,0
1233,22.94050,40.62615,0.00000,3.48744E+02,0
1234,22.94287,40.62615,0.00000,3.46547E+02,0
1235,22.94525,40.62615,0.00000,3.32836E+02,0
1236,22.94763,40.62615,0.00000,3.16465E+02,0
1237,22.95000,40.62615,0.00000,3.00880E+02,0
1238,22.95238,40.62615,0.00000,3.25838E+02,0
1239,22.95476,40.62615,0.00000,3.51665E+02,0
1240,22.95714,40.62615,0.00000,3.61138E+02,0
1241,22.95951,40.62615,0.00000,3.69033E+02,0
1242,22.96189,40.62615,0.00000,3.64856E+02,0
1243,22.96427,40.62615,0.00000,3.83625E+02,0
1244,22.96664,40.62615,0.00000,4.64003E+02,0
1245,22.96902,40.62615,0.00000,4.20070E+02,0
1246,22.97140,40.62615,0.00000,3.53664E+02,0
1247,22.97378,40.62615,0.00000,3.48880E+02,0
1248,22.97615,40.62615,0.00000,3.48845E+02,0
1249,22.97853,40.62615,0.00000,3.48845E+02,0
1250,22.98091,40.62615,0.00000,3.48845E+02,0
1251,22.98328,40.62615,0.00000,3.48845E+02,0
1252,22.98566,40.62615,0.00000,3.48845E+02,0
1253,22.98804,40.62615,0.00000,3.48845E+02,0
1254,22.99041,40.62615,0.00000,3.48845E+02,0
1255,22.99279,40.62615,0.00000,3.48845E+02,0
1256,22.99517,40.62615,0.00000,3.48845E+02,0
1257,22.99755,40.62615,0.00000,3.48845E+02,0
1258,22.99992,40.62615,0.00000,3.48845E+02,0
1259,23.00230,40.62615,0.00000,3.48845E+02,0
1260,22.89771,40.62838,0.00000,3.48845E+02,0
1261,22.90009,40.62838,0.00000,3.48845E+02,0
1262,22.90246,40.62838,0.00000,3.48845E+02,0
1263,22.90484,40.62838,0.00000,3.48845E+02,0
1264,22.90722,40.62838,0.00000,3.48845E+02,0
1265,22.90960,40.62838,0.00000,3.48845E+02,0
1266,22.91197,40.62838,0.00000,3.48845E+02,0
1267,22.91435,40.62838,0.00000,3.48845E+02,0
1268,22.91673,40.62838,0.00000,3.48845E+02,0
1269,22.91910,40.62838,0.00000,3.48845E+02,0
1270,22.92148,40.62838,0.00000,3.48845E+02,0
1271,22.92386,40.62838,0.00000,3.48845E+02,0
1272,22.92623,40.62838,0.00000,3.48845E+02,0
1273,22.92861,40.62838,0.00000,3.48845E+02,0
1274,22.93099,40.62838,0.00000,3.48845E+02,0
1275,22.93337,40.62838,0.00000,3.48845E+02,0
1276,22.93574,40.62838,0.00000,3.48840E+02,0
1277,22.93812,40.62838,0.00000,3.48506E+02,0
1278,22.94050,40.62838,0.00000,3.42408E+02,0
1279,22.94287,40.62838,0.00000,3.13429E+02,0
1280,22.94525,40.62838,0.00000,2.79516E+02,0
1281,22.94763,40.62838,0.00000,2.90029E+02,0
1282,22.95000,40.62838,0.00000,2.99674E+02,0
1283,22.95238,40.62838,0.00000,3.32369E+02,0
1284,22.95476,40.62838,0.00000,3.41710E+02,0
1285,22.95714,40.62838,0.00000,3.56443E+02,0
1286,22.95951,40.62838,0.00000,3.85422E+02,0
1287,22.96189,40.62838,0.00000,3.95024E+02,0
1288,22.96427,40.62838,0.00000,4.17359E+02,0
1289,22.96664,40.62838,0.00000,7.42337E+02,0
1290,22.96902,40.62838,0.00000,5.97174E+02,0
1291,22.97140,40.62838,0.00000,3.65697E+02,0
1292,22.97378,40.62838,0.00000,3.48968E+02,0
1293,22.97615,40.62838,0.00000,3.48845E+02,0
1294,22.97853,40.62838,0.00000,3.48845E+02,0
1295,22.98091,40.62838,0.00000,3.48845E+02,0
1296,22.98328,40.62838,0.00000,3.48845E+02,0
1297,22.98566,40.62838,0.00000,3.48845E+02,0
1298,22.98804,40.62838,0.00000,3.48845E+02,0
1299,22.99041,40.62838,0.00000,3.48845E+02,0
1300,22.99279,40.62838,0.00000,3.48845E+02,0
1301,22.99517,40.62838,0.00000,3.48845E+02,0
1302,22.99755,40.62838,0.00000,3.48845E+02,0
1303,22.99992,40.62838,0.00000,3.48845E+02,0
1304,23.00230,40.62838,0.00000,3.48845E+02,0
1305,22.89771,40.63061,0.00000,3.48845E+02,0
1306,22.90009,40.63061,0.00000,3.48845E+02,0
1307,22.90246,40.63061,0.00000,3.48845E+02,0
1308,22.90484,40.63061,0.00000,3.48845E+02,0
1309,22.90722,40.63061,0.00000,3.48845E+02,0
1310,22.90960,40.63061,0.00000,3.48845E+02,0
1311,22.91197,40.63061,0.00000,3.48845E+02,0
1312,22.91435,40.63061,0.00000,3.48845E+02,0
1313,22.91673,40.63061,0.00000,3.48845E+02,0
1314,22.91910,40.63061,0.00000,3.48845E+02,0
1315,22.92148,40.63061,0.00000,3.48845E+02,0
1316,22.92386,40.63061,0.00000,3.48845E+02,0
1317,22.92623,40.63061,0.00000,3.48845E+02,0
1318,22.92861,40.63061,0.00000,3.48840E+02,0
1319,22.93099,40.63061,0.00000,3.48685E+02,0
1320,22.93337,40.63061,0.00000,3.48114E+02,0
1321,22.93574,40.63061,0.00000,3.47886E+02,0
1322,22.93812,40.63061,0.00000,3.39500E+02,0
1323,22.94050,40.63061,0.00000,2.88279E+02,0
1324,22.94287,40.63061,0.00000,2.40276E+02,0
1325,22.94525,40.63061,0.00000,2.93176E+02,0
1326,22.94763,40.63061,0.00000,3.26397E+02,0
1327,22.95000,40.63061,0.00000,3.45610E+02,0
1328,22.95238,40.63061,0.00000,3.48692E+02,0
1329,22.95476,40.63061,0.00000,3.21597E+02,0
1330,22.95714,40.63061,0.00000,3.66231E+02,0
1331,22.95951,40.63061,0.00000,3.93388E+02,0
1332,22.96189,40.63061,0.00000,4.08364E+02,0
1333,22.96427,40.63061,0.00000,3.64732E+02,0
1334,22.96664,40.63061,0.00000,3.92526E+02,0
1335,22.96902,40.63061,0.00000,3.76329E+02,0
1336,22.97140,40.63061,0.00000,3.50710E+02,0
1337,22.97378,40.63061,0.00000,3.48859E+02,0
1338,22.97615,40.63061,0.00000,3.48845E+02,0
1339,22.97853,40.63061,0.00000,3.48845E+02,0
1340,22.98091,40.63061,0.00000,3.48845E+02,0
1341,22.98328,40.63061,0.00000,3.48845E+02,0
1342,22.98566,40.63061,0.00000,3.48845E+02,0
1343,22.98804,40.63061,0.00000,3.48845E+02,0
1344,22.99041,40.63061,0.00000,3.48845E+02,0
1345,22.99279,40.63061,0.00000,3.48845E+02,0
1346,22.99517,40.63061,0.00000,3.48845E+02,0
1347,22.99755,40.63061,0.00000,3.48845E+02,0
1348,22.99992,40.63061,0.00000,3.48845E+02,0
1349,23.00230,40.63061,0.00000,3.48845E+02,0
1350,22.89771,40.63285,0.00000,3.48845E+02,0
1351,22.90009,40.63285,0.00000,3.48845E+02,0
1352,22.90246,40.63285,0.00000,3.48845E+02,0
1353,22.90484,40.63285,0.00000,3.48845E+02,0
1354,22.90722,40.63285,0.00000,3.48845E+02,0
1355,22.90960,40.63285,0.00000,3.48845E+02,0
1356,22.91197,40.63285,0.00000,3.48845E+02,0
1357,22.91435,40.63285,0.00000,3.48845E+02,0
1358,22.91673,40.63285,0.00000,3.48845E+02,0
1359,22.91910,40.63285,0.00000,3.48845E+02,0
1360,22.92148,40.63285,0.00000,3.48845E+02,0
1361,22.92386,40.63285,0.00000,3.48845E+02,0
1362,22.92623,40.63285,0.00000,3.48823E+02,0
1363,22.92861,40.63285,0.00000,3.47929E+02,0
1364,22.93099,40.63285,0.00000,3.38104E+02,0
1365,22.93337,40.63285,0.00000,3.14690E+02,0
1366,22.93574,40.63285,0.00000,3.16599E+02,0
1367,22.93812,40.63285,0.00000,2.85880E+02,0
1368,22.94050,40.63285,0.00000,2.53531E+02,0
1369,22.94287,40.63285,0.00000,2.62519E+02,0
1370,22.94525,40.63285,0.00000,3.18608E+02,0
1371,22.94763,40.63285,0.00000,3.30762E+02,0
1372,22.95000,40.63285,0.00000,3.51736E+02,0
1373,22.95238,40.63285,0.00000,3.66061E+02,0
1374,22.95476,40.63285,0.00000,3.92962E+02,0
1375,22.95714,40.63285,0.00000,4.49556E+02,0
1376,22.95951,40.63285,0.00000,3.73319E+02,0
1377,22.96189,40.63285,0.00000,3.51393E+02,0
1378,22.96427,40.63285,0.00000,3.49226E+02,0
1379,22.96664,40.63285,0.00000,3.49015E+02,0
1380,22.96902,40.63285,0.00000,3.48949E+02,0
1381,22.97140,40.63285,0.00000,3.48852E+02,0
1382,22.97378,40.63285,0.00000,3.48845E+02,0
1383,22.97615,40.63285,0.00000,3.48845E+02,0
1384,22.97853,40.63285,0.00000,3.48845E+02,0
1385,22.98091,40.63285,0.00000,3.48845E+02,0
1386,22.98328,40.63285,0.00000,3.48845E+02,0
1387,22.98566,40.63285,0.00000,3.48845E+02,0
1388,22.98804,40.63285,0.00000,3.48845E+02,0
1389,22.99041,40.63285,0.00000,3.48845E+02,0
1390,22.99279,40.63285,0.00000,3.48845E+02,0
1391,22.99517,40.63285,0.00000,3.48845E+02,0
1392,22.99755,40.63285,0.00000,3.48845E+02,0
1393,22.99992,40.63285,0.00000,3.48845E+02,0
1394,23.00230,40.63285,0.00000,3.48845E+02,0
1395,22.89771,40.63508,0.00000,3.48845E+02,0
1396,22.90009,40.63508,0.00000,3.48845E+02,0
1397,22.90246,40.63508,0.00000,3.48845E+02,0
1398,22.90484,40.63508,0.00000,3.48845E+02,0
1399,22.90722,40.63508,0.00000,3.48845E+02,0
1400,22.90960,40.63508,0.00000,3.48845E+02,0
1401,22.91197,40.63508,0.00000,3.48845E+02,0
1402,22.91435,40.63508,0.00000,3.48845E+02,0
1403,22.91673,40.63508,0.00000,3.48845E+02,0
1404,22.91910,40.63508,0.00000,3.48845E+02,0
1405,22.92148,40.63508,0.00000,3.48845E+02,0
1406,22.92386,40.63508,0.00000,3.48775E+02,0
1407,22.92623,40.63508,0.00000,3.46584E+02,0
1408,22.92861,40.63508,0.00000,3.24708E+02,0
1409,22.93099,40.63508,0.00000,2.59096E+02,0
1410,22.93337,40.63508,0.00000,2.33374E+02,0
1411,22.93574,40.63508,0.00000,2.50928E+02,0
1412,22.93812,40.63508,0.00000,2.50800E+02,0
1413,22.94050,40.63508,0.00000,2.70403E+02,0
1414,22.94287,40.63508,0.00000,2.72628E+02,0
1415,22.94525,40.63508,0.00000,3.21943E+02,0
1416,22.94763,40.63508,0.00000,3.07365E+02,0
1417,22.95000,40.63508,0.00000,4.17738E+02,0
1418,22.95238,40.63508,0.00000,5.53079E+02,0
1419,22.95476,40.63508,0.00000,4.48474E+02,0
1420,22.95714,40.63508,0.00000,3.76712E+02,0
1421,22.95951,40.63508,0.00000,3.53262E+02,0
1422,22.96189,40.63508,0.00000,3.48952E+02,0
1423,22.96427,40.63508,0.00000,3.48846E+02,0
1424,22.96664,40.63508,0.00000,3.48845E+02,0
1425,22.96902,40.63508,0.00000,3.48845E+02,0
1426,22.97140,40.63508,0.00000,3.48845E+02,0
1427,22.97378,40.63508,0.00000,3.48845E+02,0
1428,22.97615,40.63508,0.00000,3.48845E+02,0
1429,22.97853,40.63508,0.00000,3.48845E+02,0
1430,22.98091,40.63508,0.00000,3.48845E+02,0
1431,22.98328,40.63508,0.00000,3.48845E+02,0
1432,22.98566,40.63508,0.00000,3.48845E+02,0
1433,22.98804,40.63508,0.00000,3.48845E+02,0
1434,22.99041,40.63508,0.00000,3.48845E+02,0
1435,22.99279,40.63508,0.00000,3.48845E+02,0
1436,22.99517,40.63508,0.00000,3.48845E+02,0
1437,22.99755,40.63508,0.00000,3.48845E+02,0
1438,22.99992,40.63508,0.00000,3.48845E+02,0
1439,23.00230,40.63508,0.00000,3.48845E+02,0
1440,22.89771,40.63731,0.00000,3.48845E+02,0
1441,22.90009,40.63731,0.00000,3.48845E+02,0
1442,22.90246,40.63731,0.00000,3.48845E+02,0
1443,22.90484,40.63731,0.00000,3.48845E+02,0
1444,22.90722,40.63731,0.00000,3.48845E+02,0
1445,22.90960,40.63731,0.00000,3.48845E+02,0
1446,22.91197,40.63731,0.00000,3.48845E+02,0
1447,22.91435,40.63731,0.00000,3.48845E+02,0
1448,22.91673,40.63731,0.00000,3.48845E+02,0
1449,22.91910,40.63731,0.00000,3.48845E+02,0
1450,22.92148,40.63731,0.00000,3.48792E+02,0
1451,22.92386,40.63731,0.00000,3.45468E+02,0
1452,22.92623,40.63731,0.00000,3.08787E+02,0
1453,22.92861,40.63731,0.00000,2.34892E+02,0
1454,22.93099,40.63731,0.00000,2.17521E+02,0
1455,22.93337,40.63731,0.00000,2.16452E+02,0
1456,22.93574,40.63731,0.00000,2.66776E+02,0
1457,22.93812,40.63731,0.00000,2.57238E+02,0
1458,22.94050,40.63731,0.00000,3.00928E+02,0
1459,22.94287,40.63731,0.00000,3.45237E+02,0
1460,22.94525,40.63731,0.00000,4.19600E+02,0
1461,22.94763,40.63731,0.00000,4.56171E+02,0
1462,22.95000,40.63731,0.00000,7.40010E+02,0
1463,22.95238,40.63731,0.00000,6.56644E+02,0
1464,22.95476,40.63731,0.00000,4.04262E+02,0
1465,22.95714,40.63731,0.00000,3.51369E+02,0
1466,22.95951,40.63731,0.00000,3.48894E+02,0
1467,22.96189,40.63731,0.00000,3.48846E+02,0
1468,22.96427,40.63731,0.00000,3.48845E+02,0
1469,22.96664,40.63731,0.00000,3.48845E+02,0
1470,22.96902,40.63731,0.00000,3.48845E+02,0
1471,22.97140,40.63731,0.00000,3.48845E+02,0
1472,22.97378,40.63731,0.00000,3.48845E+02,0
1473,22.97615,40.63731,0.00000,3.48845E+02,0
1474,22.97853,40.63731,0.00000,3.48845E+02,0
1475,22.98091,40.63731,0.00000,3.48845E+02,0
1476,22.98328,40.63731,0.00000,3.48845E+02,0
1477,22.98566,40.63731,0.00000,3.48845E+02,0
1478,22.98804,40.63731,0.00000,3.48845E+02,0
1479,22.99041,40.63731,0.00000,3.48845E+02,0
1480,22.99279,40.63731,0.00000,3.48845E+02,0
1481,22.99517,40.63731,0.00000,3.48845E+02,0
1482,22.99755,40.63731,0.00000,3.48845E+02,0
1483,22.99992,40.63731,0.00000,3.48845E+02,0
1484,23.00230,40.63731,0.00000,3.48845E+02,0
1485,22.89771,40.63954,0.00000,3.48845E+02,0
1486,22.90009,40.63954,0.00000,3.48845E+02,0
1487,22.90246,40.63954,0.00000,3.48845E+02,0
1488,22.90484,40.63954,0.00000,3.48845E+02,0
1489,22.90722,40.63954,0.00000,3.48845E+02,0
1490,22.90960,40.63954,0.00000,3.48845E+02,0
1491,22.91197,40.63954,0.00000,3.48845E+02,0
1492,22.91435,40.63954,0.00000,3.48845E+02,0
1493,22.91673,40.63954,0.00000,3.48843E+02,0
1494,22.91910,40.63954,0.00000,3.48752E+02,0
1495,22.92148,40.63954,0.00000,3.47427E+02,0
1496,22.92386,40.63954,0.00000,3.35113E+02,0
1497,22.92623,40.63954,0.00000,2.70427E+02,0
1498,22.92861,40.63954,0.00000,2.37057E+02,0
1499,22.93099,40.63954,0.00000,2.77855E+02,0
1500,22.93337,40.63954,0.00000,2.92769E+02,0
1501,22.93574,40.63954,0.00000,3.37468E+02,0
1502,22.93812,40.63954,0.00000,2.91711E+02,0
1503,22.94050,40.63954,0.00000,4.12888E+02,0
1504,22.94287,40.63954,0.00000,5.08606E+02,0
1505,22.94525,40.63954,0.00000,4.20158E+02,0
1506,22.94763,40.63954,0.00000,3.88875E+02,0
1507,22.95000,40.63954,0.00000,4.45720E+02,0
1508,22.95238,40.63954,0.00000,4.01672E+02,0
1509,22.95476,40.63954,0.00000,3.52680E+02,0
1510,22.95714,40.63954,0.00000,3.48905E+02,0
1511,22.95951,40.63954,0.00000,3.48845E+02,0
1512,22.96189,40.63954,0.00000,3.48845E+02,0
1513,22.96427,40.63954,0.00000,3.48845E+02,0
1514,22.96664,40.63954,0.00000,3.48845E+02,0
1515,22.96902,40.63954,0.00000,3.48845E+02,0
1516,22.97140,40.63954,0.00000,3.48845E+02,0
1517,22.97378,40.63954,0.00000,3.48845E+02,0
1518,22.97615,40.63954,0.00000,3.48845E+02,0
1519,22.97853,40.63954,0.00000,3.48845E+02,0
1520,22.98091,40.63954,0.00000,3.48845E+02,0
1521,22.98328,40.63954,0.00000,3.48845E+02,0
1522,22.98566,40.63954,0.00000,3.48845E+02,0
1523,22.98804,40.63954,0.00000,3.48845E+02,0
1524,22.99041,40.63954,0.00000,3.48845E+02,0
1525,22.99279,40.63954,0.00000,3.48845E+02,0
1526,22.99517,40.63954,0.00000,3.48845E+02,0
1527,22.99755,40.63954,0.00000,3.48845E+02,0
1528,22.99992,40.63954,0.00000,3.48845E+02,0
