KP,Surface
898.7978805564798,7.785624642187619
902.2311180337229,7.813977935623238
905.6645063156176,7.8423535542453635
909.0978945975128,7.870729172867493
912.5330164617106,7.8992603692852725
915.9691956232167,7.927886451295876
919.4053747847224,7.956512533306476
922.8415539462283,7.985138615317078
926.2796086441431,8.013873091471751
929.7182136879082,8.042639374136332
933.1568187316732,8.071405656800913
936.5954237754383,8.100171939465493
940.0350817063021,8.128977276782583
943.4755142248148,8.157811345814112
946.9159467433274,8.186645414845637
950.3563792618402,8.215479483877164
953.7970355417357,8.244315467676241
957.2385564571345,8.273158850321268
960.6800773725331,8.302002232966295
964.1215982879316,8.330845615611322
967.5631192033303,8.359688998256349
971.00489394538,8.3884902512261
974.4467183199441,8.417283266283434
977.8885426945085,8.446076281340765
981.3303670690726,8.474869296398099
984.7719120640961,8.50358284400253
988.2133021799652,8.532252337372071
991.6546922958344,8.560921830741611
995.0960824117036,8.589591324111153
998.5366474159914,8.61807154200087
1001.9770076239379,8.646504780879855
1005.4173678318841,8.674938019758837
1008.857130574512,8.703161768496763
1012.2962590822121,8.73116313451165
1015.7353875899126,8.759164500526538
1019.1739108801673,8.78654920440001
1022.6122976964482,8.813794853568902
1026.0504781649693,8.840229585511505
1029.488568004139,8.866308157046639
1032.9266527827037,8.890892295840176
1036.3648364628473,8.914664408841883
1039.8031584753596,8.937520865402526
1043.2418660508542,8.959300608372352
1046.6809885350062,8.9807890703903
1050.120392638481,9.002079825412357
1053.5608032261955,9.02348250683242
1057.0013343350406,9.044898590842925
1060.443201858102,9.066595398966195
1063.8853828401748,9.088358051572285
1067.3279801787062,9.110176464069337
1070.7718929598814,9.132171045175776
1074.2158057410559,9.15416562628221
1077.6601303015084,9.176194425776687
1081.1055646532143,9.198315447657759
1084.55099900492,9.22043646953883
1087.9964738198687,9.24255973494162
1091.443078401744,9.264745641310364
1094.8896829836197,9.286931547679107
1098.336287565495,9.309117454047849
1101.783379980847,9.331302606050468
1105.2307171879286,9.353487379516974
1108.6780543950101,9.37567215298348
1112.125470283625,9.3978420790369
1115.5730716036528,9.419977013693194
1119.0206729236806,9.442111948349481
1122.468262734228,9.46423977145751
1125.9156839147247,9.48626340039436
1129.3631050952215,9.508287029331209
1132.8104733553419,9.530287431346762
1136.257349496983,9.552071840998353
1139.7042256386237,9.573856250649944
1143.1507408518114,9.595500729100715
1146.5969372827683,9.617021616352455
1150.0429522990842,9.638771481710783
1153.4887518929777,9.660793249149872
1156.9344522008123,9.684462694228191
1160.3801598997456,9.710357223695214
1163.8259711718292,9.740073229581405
1167.2720220384294,9.774984963478168
1170.7184809541118,9.815388768718552
1174.165635545122,9.860141591122183
1177.6134903833536,9.906796185762733
1181.061906102855,9.954768045728056
1184.511757407443,10.003852084124564
1187.9618743149354,10.053141890764895
1191.4134630948981,10.102938700854457
1194.8654884351943,10.152885889186162
1198.3182366494161,10.202967245831156
1201.7721555646276,10.253265889297072
1205.2260744798393,10.303564532762989
1208.6813605834066,10.354006886717654
1212.1370285797627,10.4044893829096
1215.5928127852005,10.454972997344653
1219.0499899328972,10.50547001562094
1222.5071670805937,10.555967033897227
1225.9647943399978,10.60641715849054
1229.4231765234051,10.656788633348135
1232.8815587068123,10.707160108205725
1236.3406168089482,10.757276600812006
1239.799869134444,10.807319824979903
1243.2593322541218,10.857121702737835
1246.7191219257718,10.906549698514299
1250.1790142805503,10.955484713430351
1253.6391194569696,11.003397973396758
1257.099462262013,11.048317579274611
1260.560049501557,11.088885749573743
1264.0209693714223,11.120664181306438
1267.4821973100447,11.138283490397159
1270.9435939159494,11.139970566664378
1274.405023145477,11.128297825432826
1277.8664379194927,11.1082641334042
1281.3278863311468,11.085199103133894
1284.789359887099,11.06043085407523
1288.25100607889,11.034729826427135
1291.7126664741445,11.008952055228779
1295.174375396621,10.982867461371356
1298.6360905863073,10.956743241877863
1302.0976938746226,10.930528851420188
1305.5591998224418,10.90423602326116
1309.0207057702614,10.877943195102132
1312.481717093351,10.851577007004456
1315.942715965648,10.825208972275702
1319.4034642428444,10.798845225131293
1322.8636587213146,10.772490953266907
1326.3238531997845,10.746136681402522
1329.7833566092038,10.719833666143682
1333.2424829756496,10.693558616169833
1336.7015007268953,10.667299051443504
1340.1593629550675,10.641204229411429
1343.6172251832395,10.615109407379357
1347.074092094898,10.589274667779549
1350.5305954236808,10.56353493466002
1353.9862260533293,10.538390794153262
1357.4414369727165,10.513612833590182
1360.895797269582,10.491707418782225
1364.3497956031845,10.47435816024982
1367.8034965746842,10.46543417329694
1371.2570802703797,10.469609580490618
1374.7107578667828,10.488300607834232
1378.1647701687973,10.517756623063118
1381.6193465942656,10.55253527427015
1385.0745229022639,10.589361164998383
1388.530361850904,10.627155454471412
