sids,lon,lat,depth,vs30,vs30measured,slope,geology,xvf,region
516,22.97378,40.60831,0.00000,3.81516E+02,0,1.94085E-02,CENOZOIC,-1.50000E+02,2
517,22.97615,40.60831,0.00000,4.11969E+02,0,2.36467E-02,CENOZOIC,-1.50000E+02,2
518,22.97853,40.60831,0.00000,4.11969E+02,0,2.36467E-02,CENOZOIC,-1.50000E+02,2
519,22.98091,40.60831,0.00000,4.11969E+02,0,2.36467E-02,CENOZOIC,-1.50000E+02,2
520,22.98328,40.60831,0.00000,4.11969E+02,0,2.36467E-02,CENOZOIC,-1.50000E+02,2
521,22.98566,40.60831,0.00000,4.43909E+02,0,3.06796E-02,CENOZOIC,-1.50000E+02,2
522,22.98804,40.60831,0.00000,4.43909E+02,0,3.06796E-02,CENOZOIC,-1.50000E+02,2
523,22.99041,40.60831,0.00000,4.43909E+02,0,3.06796E-02,CENOZOIC,-1.50000E+02,2
524,22.99279,40.60831,0.00000,4.71812E+02,0,3.69730E-02,CENOZOIC,-1.50000E+02,2
525,22.99517,40.60831,0.00000,4.71812E+02,0,3.69730E-02,CENOZOIC,-1.50000E+02,2
526,22.99755,40.60831,0.00000,4.71812E+02,0,3.69730E-02,CENOZOIC,-1.50000E+02,2
527,22.99992,40.60831,0.00000,4.71812E+02,0,3.69730E-02,CENOZOIC,-1.50000E+02,2
528,23.00230,40.60831,0.00000,4.92101E+02,0,4.98553E-02,CENOZOIC,-1.50000E+02,2
529,22.95000,40.61054,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
530,22.95238,40.61054,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
531,22.95476,40.61054,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
532,22.95714,40.61054,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
533,22.95951,40.61054,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
534,22.96189,40.61054,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
535,22.96427,40.61054,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
536,22.96664,40.61054,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
537,22.96902,40.61054,0.00000,4.23400E+02,0,3.34091E-02,CENOZOIC,-1.50000E+02,2
538,22.97140,40.61054,0.00000,4.23400E+02,0,3.34091E-02,CENOZOIC,-1.50000E+02,2
539,22.97378,40.61054,0.00000,4.23400E+02,0,3.34091E-02,CENOZOIC,-1.50000E+02,2
540,22.97615,40.61054,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
541,22.97853,40.61054,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
542,22.98091,40.61054,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
543,22.98328,40.61054,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
544,22.98566,40.61054,0.00000,4.96547E+02,0,5.28944E-02,CENOZOIC,-1.50000E+02,2
545,22.98804,40.61054,0.00000,4.96547E+02,0,5.28944E-02,CENOZOIC,-1.50000E+02,2
546,22.99041,40.61054,0.00000,4.96547E+02,0,5.28944E-02,CENOZOIC,-1.50000E+02,2
547,22.99279,40.61054,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
548,22.99517,40.61054,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
549,22.99755,40.61054,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
550,22.99992,40.61054,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
551,23.00230,40.61054,0.00000,5.63991E+02,0,7.23112E-02,CENOZOIC,-1.50000E+02,2
552,22.95000,40.61277,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
553,22.95238,40.61277,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
554,22.95476,40.61277,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
555,22.95714,40.61277,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
556,22.95951,40.61277,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
557,22.96189,40.61277,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
558,22.96427,40.61277,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
559,22.96664,40.61277,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
560,22.96902,40.61277,0.00000,4.23400E+02,0,3.34091E-02,CENOZOIC,-1.50000E+02,2
561,22.97140,40.61277,0.00000,4.23400E+02,0,3.34091E-02,CENOZOIC,-1.50000E+02,2
562,22.97378,40.61277,0.00000,4.23400E+02,0,3.34091E-02,CENOZOIC,-1.50000E+02,2
563,22.97615,40.61277,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
564,22.97853,40.61277,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
565,22.98091,40.61277,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
566,22.98328,40.61277,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
567,22.98566,40.61277,0.00000,4.96547E+02,0,5.28944E-02,CENOZOIC,-1.50000E+02,2
568,22.98804,40.61277,0.00000,4.96547E+02,0,5.28944E-02,CENOZOIC,-1.50000E+02,2
569,22.99041,40.61277,0.00000,4.96547E+02,0,5.28944E-02,CENOZOIC,-1.50000E+02,2
570,22.99279,40.61277,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
571,22.99517,40.61277,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
572,22.99755,40.61277,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
573,22.99992,40.61277,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
574,23.00230,40.61277,0.00000,5.63991E+02,0,7.23112E-02,CENOZOIC,-1.50000E+02,2
575,22.95000,40.61500,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
576,22.95238,40.61500,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
577,22.95476,40.61500,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
578,22.95714,40.61500,0.00000,3.61443E+02,0,2.42215E-02,UNKNOWN,-1.50000E+02,2
579,22.95951,40.61500,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
580,22.96189,40.61500,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
581,22.96427,40.61500,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
582,22.96664,40.61500,0.00000,3.91938E+02,0,2.66517E-02,CENOZOIC,-1.50000E+02,2
583,22.96902,40.61500,0.00000,4.23400E+02,0,3.34091E-02,CENOZOIC,-1.50000E+02,2
584,22.97140,40.61500,0.00000,4.23400E+02,0,3.34091E-02,CENOZOIC,-1.50000E+02,2
585,22.97378,40.61500,0.00000,4.23400E+02,0,3.34091E-02,CENOZOIC,-1.50000E+02,2
586,22.97615,40.61500,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
587,22.97853,40.61500,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
588,22.98091,40.61500,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
589,22.98328,40.61500,0.00000,4.57715E+02,0,3.91717E-02,CENOZOIC,-1.50000E+02,2
590,22.98566,40.61500,0.00000,4.96547E+02,0,5.28944E-02,CENOZOIC,-1.50000E+02,2
591,22.98804,40.61500,0.00000,4.96547E+02,0,5.28944E-02,CENOZOIC,-1.50000E+02,2
592,22.99041,40.61500,0.00000,4.96547E+02,0,5.28944E-02,CENOZOIC,-1.50000E+02,2
593,22.99279,40.61500,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
594,22.99517,40.61500,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
595,22.99755,40.61500,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
596,22.99992,40.61500,0.00000,5.32672E+02,0,7.00380E-02,CENOZOIC,-1.50000E+02,2
597,23.00230,40.61500,0.00000,5.63991E+02,0,7.23112E-02,CENOZOIC,-1.50000E+02,2
598,22.94287,40.61723,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
599,22.94525,40.61723,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
600,22.94763,40.61723,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
601,22.95000,40.61723,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
602,22.95238,40.61723,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
603,22.95476,40.61723,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
604,22.95714,40.61723,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
605,22.95951,40.61723,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
606,22.96189,40.61723,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
607,22.96427,40.61723,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
608,22.96664,40.61723,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
609,22.96902,40.61723,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
610,22.97140,40.61723,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
611,22.97378,40.61723,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
612,22.97615,40.61723,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
613,22.97853,40.61723,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
614,22.98091,40.61723,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
615,22.98328,40.61723,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
616,22.98566,40.61723,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
617,22.98804,40.61723,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
618,22.99041,40.61723,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
619,22.99279,40.61723,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
620,22.99517,40.61723,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
621,22.99755,40.61723,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
622,22.99992,40.61723,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
623,23.00230,40.61723,0.00000,6.65842E+02,0,1.14759E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
624,22.94287,40.61946,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
625,22.94525,40.61946,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
626,22.94763,40.61946,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
627,22.95000,40.61946,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
628,22.95238,40.61946,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
629,22.95476,40.61946,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
630,22.95714,40.61946,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
631,22.95951,40.61946,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
632,22.96189,40.61946,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
633,22.96427,40.61946,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
634,22.96664,40.61946,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
635,22.96902,40.61946,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
636,22.97140,40.61946,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
637,22.97378,40.61946,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
638,22.97615,40.61946,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
639,22.97853,40.61946,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
640,22.98091,40.61946,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
641,22.98328,40.61946,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
642,22.98566,40.61946,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
643,22.98804,40.61946,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
644,22.99041,40.61946,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
645,22.99279,40.61946,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
646,22.99517,40.61946,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
647,22.99755,40.61946,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
648,22.99992,40.61946,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
649,23.00230,40.61946,0.00000,6.65842E+02,0,1.14759E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
650,22.94287,40.62169,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
651,22.94525,40.62169,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
652,22.94763,40.62169,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
653,22.95000,40.62169,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
654,22.95238,40.62169,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
655,22.95476,40.62169,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
656,22.95714,40.62169,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
657,22.95951,40.62169,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
658,22.96189,40.62169,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
659,22.96427,40.62169,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
660,22.96664,40.62169,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
661,22.96902,40.62169,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
662,22.97140,40.62169,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
663,22.97378,40.62169,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
664,22.97615,40.62169,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
665,22.97853,40.62169,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
666,22.98091,40.62169,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
667,22.98328,40.62169,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
668,22.98566,40.62169,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
669,22.98804,40.62169,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
670,22.99041,40.62169,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
671,22.99279,40.62169,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
672,22.99517,40.62169,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
673,22.99755,40.62169,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
674,22.99992,40.62169,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
675,23.00230,40.62169,0.00000,6.65842E+02,0,1.14759E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
676,22.94287,40.62392,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
677,22.94525,40.62392,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
678,22.94763,40.62392,0.00000,4.79329E+02,0,1.98933E-02,UNKNOWN,-1.50000E+02,2
679,22.95000,40.62392,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
680,22.95238,40.62392,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
681,22.95476,40.62392,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
682,22.95714,40.62392,0.00000,3.87543E+02,0,2.57100E-02,UNKNOWN,-1.50000E+02,2
683,22.95951,40.62392,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
684,22.96189,40.62392,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
685,22.96427,40.62392,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
686,22.96664,40.62392,0.00000,4.48906E+02,0,3.82132E-02,CENOZOIC,-1.50000E+02,2
687,22.96902,40.62392,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
688,22.97140,40.62392,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
689,22.97378,40.62392,0.00000,5.10630E+02,0,5.40600E-02,CENOZOIC,-1.50000E+02,2
690,22.97615,40.62392,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
691,22.97853,40.62392,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
692,22.98091,40.62392,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
693,22.98328,40.62392,0.00000,5.62390E+02,0,7.54008E-02,CENOZOIC,-1.50000E+02,2
694,22.98566,40.62392,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
695,22.98804,40.62392,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
696,22.99041,40.62392,0.00000,6.06949E+02,0,9.10334E-02,CENOZOIC,-1.50000E+02,2
697,22.99279,40.62392,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
698,22.99517,40.62392,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
699,22.99755,40.62392,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
700,22.99992,40.62392,0.00000,6.42079E+02,0,1.04890E-01,CENOZOIC,-1.50000E+02,2
701,23.00230,40.62392,0.00000,6.65842E+02,0,1.14759E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
702,22.93337,40.62615,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
703,22.93574,40.62615,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
704,22.93812,40.62615,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
705,22.94050,40.62615,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
706,22.94287,40.62615,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
707,22.94525,40.62615,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
708,22.94763,40.62615,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
709,22.95000,40.62615,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
710,22.95238,40.62615,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
711,22.95476,40.62615,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
712,22.95714,40.62615,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
713,22.95951,40.62615,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
714,22.96189,40.62615,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
715,22.96427,40.62615,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
716,22.96664,40.62615,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
717,22.96902,40.62615,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
718,22.97140,40.62615,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
719,22.97378,40.62615,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
720,22.97615,40.62615,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
721,22.97853,40.62615,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
722,22.98091,40.62615,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
723,22.98328,40.62615,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
724,22.98566,40.62615,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
725,22.98804,40.62615,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
726,22.99041,40.62615,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
727,22.99279,40.62615,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
728,22.99517,40.62615,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
729,22.99755,40.62615,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
730,22.99992,40.62615,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
731,23.00230,40.62615,0.00000,6.41972E+02,0,1.14021E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
732,22.93337,40.62838,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
733,22.93574,40.62838,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
734,22.93812,40.62838,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
735,22.94050,40.62838,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
736,22.94287,40.62838,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
737,22.94525,40.62838,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
738,22.94763,40.62838,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
739,22.95000,40.62838,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
740,22.95238,40.62838,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
741,22.95476,40.62838,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
742,22.95714,40.62838,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
743,22.95951,40.62838,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
744,22.96189,40.62838,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
745,22.96427,40.62838,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
746,22.96664,40.62838,0.00000,5.49940E+02,0,6.90543E-02,CENOZOIC,-1.50000E+02,2
747,22.96902,40.62838,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
748,22.97140,40.62838,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
749,22.97378,40.62838,0.00000,6.24458E+02,0,1.00814E-01,CENOZOIC,-1.50000E+02,2
750,22.97615,40.62838,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
751,22.97853,40.62838,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
752,22.98091,40.62838,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
753,22.98328,40.62838,0.00000,6.58599E+02,0,1.20087E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
754,22.98566,40.62838,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
755,22.98804,40.62838,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
756,22.99041,40.62838,0.00000,6.75811E+02,0,1.16819E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
757,22.99279,40.62838,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
758,22.99517,40.62838,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
759,22.99755,40.62838,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
760,22.99992,40.62838,0.00000,6.72454E+02,0,1.25781E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
761,23.00230,40.62838,0.00000,6.41972E+02,0,1.14021E-01,JURASSIC-TRIASSIC,-1.50000E+02,2
762,22.93337,40.63061,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
763,22.93574,40.63061,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
764,22.93812,40.63061,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
765,22.94050,40.63061,0.00000,4.86418E+02,0,2.13756E-02,UNKNOWN,-1.50000E+02,2
766,22.94287,40.63061,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
767,22.94525,40.63061,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
768,22.94763,40.63061,0.00000,4.64213E+02,0,2.62267E-02,UNKNOWN,-1.50000E+02,2
769,22.95000,40.63061,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
770,22.95238,40.63061,0.00000,4.62279E+02,0,3.98337E-02,UNKNOWN,-1.50000E+02,2
