lon,lat,PGV-0.0004,PGV-0.00167,PGV-0.008,PGA-0.0004,PGA-0.00167,PGA-0.008
22.96427,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,8.057638E-01,4.291697E-01,1.904412E-01
22.96664,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,8.072625E-01,4.298063E-01,1.906362E-01
22.96902,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,8.005745E-01,4.261580E-01,1.889123E-01
22.97140,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,8.017492E-01,4.266948E-01,1.890941E-01
22.97378,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,8.027599E-01,4.271797E-01,1.892697E-01
22.97615,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.716237E-01,4.107230E-01,1.818251E-01
22.97853,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.722817E-01,4.110886E-01,1.819793E-01
22.98091,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.727979E-01,4.114094E-01,1.821271E-01
22.98328,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.731808E-01,4.116827E-01,1.822694E-01
22.98566,40.58378,1.000000E+01,1.000000E+01,1.000000E+01,7.396263E-01,3.940133E-01,1.743337E-01
